"FALSE" "TRUE" "MeanDecreaseAccuracy" "MeanDecreaseGini"
"Gene1926" 0 1.36738331736275 1.37081824998258 0.0953927911496773
"Gene1132" 1.63204868108954 -0.988637908609056 1.3679635008886 1.3675540594765
"Gene1504" 1.01417482635395 1.05371318010739 1.36689303185393 0.466441216902734
"Gene1206" 0.570539586428756 1.44488341070119 1.36406498774189 0.173515983287033
"Gene1466" 1.15278575014345 1.73816076923758 1.3636348171774 1.15020786535893
"Gene1223" 0 1.36638045759542 1.36214430963167 0.128669488658764
"Gene787" 1.64901013330679 0.719704626268214 1.36113382266074 0.406106695254644
"Gene2293" 1.08302437031267 1.68412154707149 1.35909313461115 6.27693091582115
"Gene2054" 1.00503781525921 1.00503781525921 1.35694025580676 0.0392792794555591
"Gene2264" -1.00503781525921 1.40209142936381 1.35691564790004 0.252853968694836
"Gene2142" 0 1.36334024015253 1.35585747366547 0.1381842579151
"Gene34" 1.01453616533033 1.04623241320371 1.35564862734169 0.506844856139133
"Gene1066" -0.838400910635598 1.33640851489827 1.35546310885104 0.476206272258709
"Gene1055" 0 1.36136427126813 1.3549780334625 0.0983314874687723
"Gene441" 0.384392500054789 1.2150236569181 1.35458893519856 0.582085911096515
"Gene1754" 0 1.35351555425125 1.35393563078753 0.077122108331441
"Gene474" 0 1.35459411059931 1.35374378183803 0.102053717180652
"Gene2288" 1.3546357093235 0 1.35330618831885 0.038461188804356
"Gene1235" 0 1.35848304200391 1.35320253414238 0.147973934871823
"Gene576" 1.35328447654089 0 1.35316073973259 0.118335888582532
"Gene2316" 1.00503781525921 1.00503781525921 1.35134325190942 0.121547554215853
"Gene643" 0 1.3492096874586 1.35127180165644 0.0615054527470372
"Gene1525" 1.35253492379674 0 1.35100265650553 0.070190415610318
"Gene459" 0.209992914743687 1.58281501745531 1.35026831882011 0.443584881846168
"Gene2051" 1.42963577518364 0.729182989422295 1.3451569796742 1.35280130035635
"Gene497" 1.34975060726551 0.465084443375564 1.34442944952166 0.44469820221814
"Gene92" 1.28934633221291 1.23132491014209 1.34410178186674 3.46813802494342
"Gene1922" -1.00503781525921 1.36078649901319 1.34278765845002 0.582774759773448
"Gene2033" 1.47248609158897 -1.00503781525921 1.3406073544424 0.175405668530237
"Gene2273" 0.980026950005133 0.856669129987395 1.33761968420326 1.2377386100027
"Gene1340" 1.00503781525921 1.32033138097005 1.33630510489203 0.139092969922108
"Gene1187" 1.21690965312506 1.58369695948422 1.33564155829859 10.4397826026147
"Gene136" -0.576056606871839 1.39445354792986 1.33475484812673 0.162290375171755
"Gene2045" -0.577891623377503 1.33259622690344 1.331880342825 0.508005431901955
"Gene1929" 0.909770627055334 1.10231729099715 1.32630544853122 0.319704340278351
"Gene1085" 1.00228108740581 1.09723770073505 1.32625220113656 0.443804814249485
"Gene844" 1.32139836791319 1.42855031995102 1.32612253931155 0.257900778822469
"Gene1671" 2.04391680380715 0.857276328069254 1.32509567257203 5.62539273973809
"Gene1938" 0.423445201849069 1.34744174600954 1.32425711437483 1.22061616486387
"Gene1777" 1.66065483113789 0.154423188615513 1.32266411674501 0.592312134894857
"Gene1793" 0 1.32395496780965 1.32139156050758 0.0766170493464367
"Gene1061" 1.00503781525921 1.21287012218617 1.32073445432606 0.319573086119464
"Gene1271" 0 1.3129147537463 1.31853574834249 0.233854650602778
"Gene1334" -0.906953162638063 2.12273342929683 1.3138472728342 0.74854402259738
"Gene219" -1.45731521920831 1.77370919499175 1.31165667116448 0.625336705925997
"Gene1749" 1.5965172979742 -1.34815571177744 1.30914267981157 0.258431813995417
"Gene1577" 0.347185681959508 1.27666325362564 1.3063550481346 0.718777568523108
"Gene1212" 0.996897004511529 1.25788537252051 1.30418663590308 0.358330518445531
"Gene11" 1.00503781525921 1.31297297266342 1.30325334481506 0.15215542409956
"Gene1822" 1.15775961941415 1.00503781525921 1.30257761852479 0.334952426756917
"Gene1681" 0.441014601168135 1.19280981686787 1.30010024375392 0.578754164912218
"Gene1974" 1.30696482160762 0.838040115110922 1.29903803031863 0.461477451770777
"Gene1856" 1.69120246107374 -0.000880890157343923 1.29760738174226 0.897326692965385
"Gene726" 2.40118082693926 1.10051628022602 1.29691958451047 0.577827712832782
"Gene792" 1.354648114796 0.642859726930515 1.2969132417923 0.376508920168416
"Gene1330" 1.0717435065666 1.00503781525921 1.29390452359214 0.173415986234952
"Gene1932" 0.00138560862657856 1.2293784672841 1.29038658561815 0.98661532342231
"Gene1725" 1.83302975539851 0.848761484587755 1.29024936025043 0.705911001674634
"Gene791" -1.42856469198914 1.28817780575013 1.28694493152207 0.14019509210311
"Gene1835" 1.15926545516504 0.473383545321694 1.28411523588375 0.467500577432521
"Gene182" -0.379812171145829 1.30992156278688 1.27889111589107 0.712170629657175
"Gene1634" 1.35954717216329 0.837825283006541 1.27842430945507 0.36129830116158
"Gene802" -1.6557540877623 1.31729720576734 1.27723536741039 0.183664233154162
"Gene1690" 1.27567854221782 -1.16786118224653 1.2770556711239 0.578058064526535
"Gene1029" 1.65381267887787 0.00343421436623161 1.27655383623555 0.230749126367499
"Gene62" 1.00503781525921 1.00503781525921 1.27642608237888 0.0719363366670887
"Gene1853" 0 1.27335401460533 1.2762530927127 0.0970773813049952
"Gene1003" 0 1.27651713415467 1.27596201867241 0.184625984300832
"Gene992" 1.38391176506244 0.429334599411182 1.27551387240332 0.921154783087566
"Gene169" 2.57937810596569 -0.010521356856001 1.27545716820467 2.33058490207275
"Gene1767" 1.22105195525282 -1.00503781525921 1.27544688047158 0.208545534913915
"Gene678" 0.5839908240974 1.35083098238742 1.27529792780554 0.115851979052491
"Gene651" 1.21924020015445 -1.00503781525921 1.27523991872055 0.14382010637763
"Gene587" 1.65888093899337 -0.592032836591545 1.27478784041147 0.797856545511671
"Gene2010" 1.00503781525921 1.00503781525921 1.27417045889127 0.17694467017467
"Gene1816" -0.0116211775144003 1.85327381159582 1.27412616291149 0.565977160655467
"Gene107" 1.0484658608874 2.04096379869619 1.27314698593771 0.667221447464424
"Gene1931" -0.00289329197549845 1.42856934182358 1.27054844491867 0.275131523352967
"Gene902" 0.869150870743844 1.17365008313109 1.27053015649266 1.65140067217812
"Gene974" 0.995651452378308 1.00503781525921 1.26893814493777 0.248470803302787
"Gene2163" -0.0222352584810476 1.1260657464383 1.26797487749236 0.0628511012884946
"Gene1794" 1.84489720341939 0.138022148216296 1.26530570986954 0.852596293201061
"Gene1238" 1.0314559610711 1.07978074762369 1.26293216845022 0.467801786589592
"Gene2009" 0.564639711106555 1.39647089836177 1.26267827196556 0.25618511067505
"Gene997" 1.41088026668536 -0.732254690206165 1.26020702257696 0.677463521474481
"Gene467" 0.632905389169741 1.0031050280431 1.25863810918821 0.881086621198393
"Gene33" 1.22800284255688 1.04468181510707 1.25639403107648 1.46283827108307
"Gene1854" 1.67361081302412 -0.542749429785337 1.25172422555218 0.991299681507479
"Gene535" 0.25970464117624 1.40413191935562 1.24850592927625 0.62859992330774
"Gene2157" 1.28693116616167 0.585377626627527 1.24565411008665 1.85468386594538
"Gene2301" 0 1.24949355822411 1.24475854061136 0.104541078383905
"Gene2059" -0.0152779313781106 1.23407161536669 1.24466223602875 0.370751363027225
"Gene1942" -0.825464676193845 1.6422870148748 1.24274916865867 1.8869369539322
"Gene1080" 1.87285866954474 -0.712613979765724 1.23869713982107 1.21867356729974
"Gene258" -1.00503781525921 1.23926161184416 1.23725584841842 0.11585686738794
"Gene951" 0 1.23137895549884 1.23671197504053 0.0553068317663076
"Gene1664" 0 1.23697113280582 1.23575919763559 0.214844328603418
"Gene247" 1.18772999441708 1.00503781525921 1.23430039253705 0.199280653535105
"Gene1069" 1.66116936666218 -0.426137845241278 1.23257985718585 1.70841258555383
"Gene1220" 0.456643751369363 1.1092641816305 1.23148262426178 0.411495847318228
"Gene1855" -1.35720529832529 1.48487095251208 1.22838885845331 0.242284712728486
"Gene2258" 0.784510169859359 0.930127749205613 1.22678079748975 0.836641964145583
"Gene2096" 0 1.22786535203675 1.224628552708 0.0595731349032982
"Gene1062" 0 1.22541863514383 1.22455649832237 0.0587272786652829
"Gene1041" 1.00503781525921 1.00503781525921 1.22378732598894 0.137869219836279
"Gene1652" -1.15729271834913 1.70454554996635 1.22355031222119 0.67152623473225
"Gene288" 1.00503781525921 1.27150940281739 1.22218835977259 0.136801923102203
"Gene1666" 1.21994589021 0 1.22198116216993 0.0296122220022357
"Gene1275" 0 1.21023283223544 1.22020559169234 0.120314793767761
"Gene770" -1.27552695497742 1.22143191515854 1.21915776243377 0.707988633541043
"Gene1134" 0 1.22195704879793 1.21865877172494 0.736023122372335
"Gene2011" 0.706119130165964 1.11735946351015 1.21854369860137 0.628833388598702
"Gene718" 0.580768297836194 1.15530527819415 1.21797803476022 0.45798167150502
"Gene173" 0.00712717359165964 1.50384871183756 1.21579343285265 1.14894416042272
"Gene293" -1.00503781525921 1.20723149876621 1.21299360512134 0.137917511704035
"Gene415" 2.14633578190051 -1.8628659944585 1.21270501213183 1.70489793047453
"Gene250" 0 1.2099271897103 1.20994049327294 0.134520205811268
"Gene2220" 0 1.20627047971916 1.20822714555751 0.146468164382447
"Gene364" 1.24868882729959 0.578321658069306 1.2032629787921 0.334564620695197
"Gene1874" 1.212224243474 1.00503781525921 1.19631134215012 0.531919240475542
"Gene1153" 0 1.19052489918649 1.19559709519084 0.511495063988355
"Gene118" 1.05573073405088 0.830980710003228 1.19440997856096 1.18145976869542
"Gene2255" 0.4459399554992 1.21222155806174 1.19101780674638 0.658459900127798
"Gene595" 0.332247045319688 0.980018654174775 1.19002577880344 0.318765704171098
"Gene646" 0 1.19040596977614 1.18911986621774 0.0754372733538553
"Gene1181" 0.211394997022065 1.12567015580593 1.18815515476223 0.276370295145502
"Gene14" 0 1.18269149489311 1.18649895324362 0.0593569425370197
"Gene674" 1.18735502147567 0 1.18649893618831 0.206484466820829
"Gene158" -0.825622041849429 1.49484667595483 1.18569162556266 0.340081924666638
"Gene512" 1.15905857679789 -1.00503781525921 1.18531506506136 0.0507378771311876
"Gene2164" -1.42857023720121 1.25915071734924 1.18529175516171 0.139019520143557
"Gene157" 2.11260627541119 -0.582128960863077 1.1851125455175 0.784464480119345
"Gene8" 0.449133952874145 1.11035769436887 1.18422613729637 0.618763318977034
"Gene820" -1.75852783346948 1.19989735653331 1.18278588018373 0.152783600656619
"Gene2019" -0.558350156482181 1.17124676354639 1.18167580831317 0.437935124989828
"Gene470" 0.534911437781556 1.50802150595281 1.18043086361839 0.554574716902678
"Gene1315" 1.3037083428963 0.314512730819939 1.18036232787684 0.480296952705482
"Gene1090" 0 1.17379919088079 1.17777589279213 0.0754165833837613
"Gene1689" -1.00503781525921 1.30942110329822 1.17704544578495 0.431221127329807
"Gene1152" 0.623179685248778 1.15625626359605 1.17665476355928 0.308339547085023
"Gene1618" 1.11924747353945 1.47094144587286 1.17651747568933 3.33245533133767
"Gene2177" 1.40315976309003 -1.07818587541593 1.1758909235159 1.16455255780228
"Gene1467" -0.908452444324994 1.37331144865672 1.17211241087003 0.33496088218671
"Gene1491" -0.788640836260112 1.2848090208335 1.17168752103068 0.717188809422592
"Gene632" -0.631443038580682 1.13480089178753 1.16578535985586 0.16433883562231
"Gene1778" 1.15969178604742 0 1.16008777489248 0.192419578899522
"Gene1229" 0 1.16512980745698 1.1595783603082 0.109085726439058
"Gene1239" -0.00948499656240869 1.00017732130808 1.15864679649076 0.192869198068911
"Gene789" 1.00503781525921 1.18409403061913 1.15855031754902 0.0563396916845192
"Gene1562" 1.00503781525921 1.11145091918728 1.15855011012877 0.0951958974502972
"Gene539" 0.289119355522988 1.34680364809539 1.15853961404291 0.728553153214533
"Gene1113" -1.00503781525921 1.20036896509195 1.15853017241613 0.234406084467244
"Gene2022" 1.00503781525921 1.00503781525921 1.15806352088096 0.0458914903101707
"Gene2109" 1.51466787021998 -1.00503781525921 1.15650585602576 0.376272153212
"Gene1700" 1.17242843323312 0.645968934126484 1.15615033442355 0.394016265746494
"Gene2208" 0.434836137419096 1.16863197624673 1.15552261249189 1.47911291576767
"Gene2049" 1.18116675302723 0.376927833394696 1.15493274268797 0.452935871601737
"Gene1075" 1.33132455749302 0.648703604160585 1.14806380352826 0.290959925044795
"Gene811" 1.15572453690842 -0.981572276624552 1.14570510813228 1.39751057666298
"Gene352" 1.00503781525921 0.722133852023756 1.14455307442033 0.203649696810679
"Gene901" 0.828040768746295 1.00503781525921 1.14384242763336 0.246352806934886
"Gene1486" 0.819831977941801 1.00503781525921 1.14140438783854 0.375020762820924
"Gene540" 1.00503781525921 1.00503781525921 1.14129664116828 0.074774376068375
"Gene1954" 1.18955985207131 -0.638589189455871 1.13973665121405 0.947451325583067
"Gene702" 1.00503781525921 0.572915741693281 1.13838036005602 0.126957793930111
"Gene1171" 0.394818956330043 0.923963642617383 1.13747361906947 0.52950245336978
"Gene513" -0.452505277392244 1.00503781525921 1.13698475274552 0.442124792350128
"Gene960" -1.00503781525921 1.12333378713562 1.13689098771089 0.256145355747363
"Gene22" 0.341386249409335 1.49530147724844 1.13513185370978 3.55590688159239
"Gene2048" -1.8336778834955 1.55199017214003 1.12958382365879 0.568583436920587
"Gene2169" 2.26839463627754 -0.212747439075307 1.12955253252457 1.67467654959698
"Gene1219" 1.11393717233835 -1.00503781525921 1.12909038257178 0.324673612093108
"Gene969" 1.21774923299621 -0.450129174652704 1.12809444325316 0.544573807588893
"Gene6" 1.12482544514226 -0.0225681728501817 1.12798250833599 0.288171565524794
"Gene759" 1.00503781525921 0.869140775232832 1.12511748911518 0.070417601302328
"Gene412" 1.32026109646328 -0.69367652508206 1.12437855260082 0.503453612922062
"Gene2215" -0.108710414727278 1.19844594312621 1.12347521073172 2.23699287509278
"Gene366" 1.00503781525921 1.00503781525921 1.12265666331131 0.0537888198757761
"Gene1008" 0.826247219319725 1.06162788630408 1.1225194547025 0.394288938160521
"Gene1236" -0.127068132825875 1.21231563882639 1.11827131889948 0.995905183528752
"Gene306" -1.42854542847918 1.15695471515195 1.11740365985959 0.0959936570095788
"Gene655" 1.00503781525921 1.15697184480405 1.11177460306187 0.350214389772261
"Gene1468" 0 1.10926185558067 1.11077418671325 0.0565502314350751
"Gene1991" 1.10751073707626 0 1.10650891712926 0.342686735653257
"Gene111" 0 1.10605535422694 1.10203379104131 0.157026009769821
"Gene1173" 1.1012143623266 0 1.10150464604393 0.157138019228337
"Gene751" 0 1.10162581576008 1.09894826148591 0.0895571017307517
"Gene2278" 1.35029397372574 -1.36406163838901 1.09419167053426 0.202905777548736
"Gene808" 0.447828241470724 1.04917886316453 1.08578884945525 0.184476103421837
"Gene1764" -0.00296241315916846 1.00503781525921 1.08372640880083 0.209327248469887
"Gene2268" -1.26098102266761 1.63783050695487 1.0823850383039 0.861134361225879
"Gene731" 1.08301003570391 0 1.08213948096098 0.0642841259108172
"Gene2226" 1.00503781525921 1.00503781525921 1.08011127319621 0.0969065421518616
"Gene937" 1.158260527183 0.849426367157735 1.07915131469653 0.298173691439737
"Gene1768" -1.00503781525921 1.11991419780718 1.07861905738611 0.209030544760102
"Gene2145" 1.42853121681192 0.578883074258922 1.07811598319704 0.477981453962287
"Gene1647" 1.4285698186695 0.967880101110236 1.07627745590076 0.564951872222815
"Gene603" 1.03265159171361 1.16521630443039 1.07606367998919 20.6530997499136
"Gene85" -0.000605399587065164 1.07191700571682 1.07442229659232 0.218606859109796
"Gene1783" 1.00503781525921 0.992128248918808 1.07315984707032 0.128030836633725
"Gene1162" 0 1.06428427214416 1.07003204369625 0.150804411992334
"Gene1247" 1.0687056749136 1.00503781525921 1.06676036792364 0.15727929649012
"Gene1995" 1.0671867428371 -0.000349620153280903 1.06638721143732 0.325686133098532
"Gene1508" 1.07099312907823 0.285324421742762 1.06591905798903 0.722561672069931
"Gene341" 1.00503781525921 0.572483817213787 1.06513533281743 0.282712772587494
"Gene458" -1.13909684248331 1.75870545721917 1.06219646730474 1.16680424017178
"Gene469" -1.75852984920567 1.17614157577915 1.06138990125015 0.200123185220688
"Gene2281" 0 1.07228456840802 1.06043965894488 0.160309604360549
"Gene1643" -1.9307708825107 1.44478412798629 1.05674152724292 0.303976854750047
"Gene2267" 0 1.05536779823799 1.05330893834753 0.0883079304729484
"Gene1335" -1.00503781525921 1.12804899763872 1.04862392330906 0.0749303190290013
"Gene1979" 0.551436308357841 1.05386185857741 1.04831537001145 1.93670575502158
"Gene549" 1.73590183335957 -0.887407376121319 1.0481178479122 0.728427404675028
"Gene1327" -1.98059106396086 1.58953920750194 1.04485971772633 0.650526743193235
"Gene397" 1.00503781525921 1.00126067914495 1.04036927864342 0.155605924328131
"Gene1201" 1.93019163751137 0.184753180957107 1.03871392836582 0.572002959303996
"Gene1600" 0.621760064272642 1.00051913228944 1.03758184859166 1.7364026688731
"Gene795" -1.28048249751735 1.39620508494188 1.03614106580948 0.653403104295252
"Gene406" -0.00440056184307414 1.05018168209667 1.03599829387389 0.493092760379764
"Gene1221" 1.0097771882792 0.721306803706386 1.02902752157962 0.384394441681561
"Gene2286" 1.2060518542399 -1.34156633659857 1.0256001860194 0.257805195313356
"Gene1270" 0.81730940128465 0.818742689858888 1.01819233782208 1.07903656310106
"Gene23" 0.827980101062932 0.918551105872566 1.01667862941449 0.435681728148614
"Gene1773" -0.71988100643141 1.07381769441315 1.01564140800606 0.806105168656898
"Gene541" 1.42855275319897 0.0191799593769845 1.01286556250934 0.357899499906312
"Gene2302" 0.575356537981725 1.00503781525921 1.01060066272357 0.185205535595624
"Gene1962" -0.0247554575067915 1.35443563584147 1.0072638522182 0.464095343249206
"Gene1985" 0.574151496256669 1.00503781525921 1.00695631793394 0.283623965044708
"Gene448" 0.591338485895339 1.00503781525921 1.00552783728416 0.168132593576717
"Gene477" 1.42854570357395 0.00382997733115395 1.00545646154674 0.144869320571796
"Gene1944" 1.00503781525921 0.783959776031751 1.00535990120999 0.351481337192858
"Gene701" 1.00503781525921 1.00503781525921 1.00503781525921 0.0452011038533965
"Gene940" 1.00503781525921 0 1.00503781525921 0.239224812524978
"Gene1059" 0 1.00503781525921 1.00503781525921 0.0552485786277796
"Gene1094" 0 1.00503781525921 1.00503781525921 0.0583505186583966
"Gene1520" 1.00503781525921 0 1.00503781525921 0.0622016576611794
"Gene1964" 0 1.00503781525921 1.00503781525921 0.00993102728732993
"Gene13" 1.00503781525921 0 1.00503781525921 0.00661226625143172
"Gene25" 0 1.00503781525921 1.00503781525921 0.117138648947951
"Gene26" 0 1.00503781525921 1.00503781525921 0.104642512718424
"Gene30" 1.00503781525921 0 1.00503781525921 0.0988110053551705
"Gene32" 1.00503781525921 0 1.00503781525921 0.0413096721149081
"Gene45" 1.00503781525921 0 1.00503781525921 0.0760768892091681
"Gene53" 1.00503781525921 0 1.00503781525921 0.0639085408587375
"Gene54" 0 1.00503781525921 1.00503781525921 0.0255489632601294
"Gene84" 1.00503781525921 0 1.00503781525921 0.112026734142817
"Gene99" 0 1.00503781525921 1.00503781525921 0.0581092538065832
"Gene103" 1.42855004971077 -1.00503781525921 1.00503781525921 0.433006474135284
"Gene105" 0 1.00503781525921 1.00503781525921 0.0510356371965992
"Gene106" -1.00503781525921 1.42854839124393 1.00503781525921 0.127016659810777
"Gene109" 0 1.00503781525921 1.00503781525921 0.0607855107855108
"Gene112" 0 1.00503781525921 1.00503781525921 0.0196637042173825
"Gene119" 1.00503781525921 0 1.00503781525921 0.174133431150994
"Gene121" 0 1.00503781525921 1.00503781525921 0.119132419639224
"Gene128" 1.00503781525921 0 1.00503781525921 0.0377958645214949
"Gene171" 1.00503781525921 0 1.00503781525921 0.0907275168364353
"Gene178" 0 1.00503781525921 1.00503781525921 0.133694492595888
"Gene179" -1.00503781525921 1.00503781525921 1.00503781525921 0.140822857676088
"Gene208" 0 1.00503781525921 1.00503781525921 0.0380112994350283
"Gene218" 0 1.00503781525921 1.00503781525921 0.0587854634320024
"Gene254" 1.00503781525921 0 1.00503781525921 0.133054128665902
"Gene256" 0 1.00503781525921 1.00503781525921 0.0975069747114549
"Gene269" 1.00503781525921 1.00503781525921 1.00503781525921 0.0553846153846154
"Gene281" 1.00503781525921 1.00503781525921 1.00503781525921 0.0750984406282196
"Gene283" 0 1.00503781525921 1.00503781525921 0.0198905623147675
"Gene286" 0 1.00503781525921 1.00503781525921 0.0688654419162217
"Gene295" 1.00503781525921 0 1.00503781525921 0.154960323713349
"Gene342" 0 1.00503781525921 1.00503781525921 0.180966247500696
"Gene350" 0 1.00503781525921 1.00503781525921 0.0218617377036755
"Gene372" 0 1.00503781525921 1.00503781525921 0.0769457088153384
"Gene424" -1.00503781525921 1.00503781525921 1.00503781525921 0.0257927664702288
"Gene447" 1.00503781525921 0 1.00503781525921 0.0379876729041354
"Gene450" 0 1.00503781525921 1.00503781525921 0.0395521552523331
"Gene453" 0 1.00503781525921 1.00503781525921 0.0199484355812865
"Gene473" 1.00503781525921 0 1.00503781525921 0.086304347826087
"Gene476" 0 1.00503781525921 1.00503781525921 0.0375905256742068
"Gene483" 0 1.00503781525921 1.00503781525921 0.0321111111111111
"Gene511" 0 1.00503781525921 1.00503781525921 0.0588141997480989
"Gene516" 0 1.00503781525921 1.00503781525921 0.000813847020085632
"Gene518" 0 1.00503781525921 1.00503781525921 0.0357489249880555
"Gene542" 0 1.00503781525921 1.00503781525921 0.0837865690993463
"Gene545" 1.00503781525921 0 1.00503781525921 0.107079960984035
"Gene547" 1.00503781525921 0 1.00503781525921 0.0909009149969154
"Gene554" 1.00503781525921 1.00503781525921 1.00503781525921 0.106774703677148
"Gene570" 0 1.00503781525921 1.00503781525921 0.0492802392336058
"Gene623" -1.00503781525921 1.42845924619222 1.00503781525921 0.0546071314991854
"Gene636" 0 1.00503781525921 1.00503781525921 0.038813794270593
"Gene638" -1.00503781525921 1.00503781525921 1.00503781525921 0.0701234571205058
"Gene639" -1.00503781525921 1.00503781525921 1.00503781525921 0.092088452124741
"Gene640" 0 1.00503781525921 1.00503781525921 0.0392639736213255
"Gene660" 1.00503781525921 1.00503781525921 1.00503781525921 0.073923076923077
"Gene665" 0 1.00503781525921 1.00503781525921 0.190695384330376
"Gene689" 1.00503781525921 0 1.00503781525921 0.0964963122107858
"Gene703" 1.00503781525921 0 1.00503781525921 0.138628993024831
"Gene707" 1.00503781525921 0 1.00503781525921 0.00490104646525765
"Gene708" 1.00503781525921 0 1.00503781525921 0.0589364755943848
"Gene714" 1.00503781525921 0 1.00503781525921 0.0194752367644776
"Gene730" 1.00503781525921 0 1.00503781525921 0.0332975264114005
"Gene735" 1.00503781525921 0 1.00503781525921 0.0360089497829108
"Gene756" 1.00503781525921 0 1.00503781525921 0.107994494380185
"Gene763" -1.42855730228674 1.22064045355666 1.00503781525921 0.335804232086177
"Gene782" 1.00503781525921 0 1.00503781525921 0.0603710555808695
"Gene801" 1.00503781525921 0 1.00503781525921 0.0178487614080834
"Gene823" 1.00503781525921 0 1.00503781525921 0.0396986871788559
"Gene826" -0.449040671366449 1.00503781525921 1.00503781525921 0.0786376420434155
"Gene838" 0 1.00503781525921 1.00503781525921 0.0827082710202612
"Gene850" 1.00503781525921 0 1.00503781525921 0.0198082102780677
"Gene859" 1.00503781525921 0 1.00503781525921 0.0787771132289635
"Gene879" 1.00503781525921 0 1.00503781525921 0.0347206305675644
"Gene880" 0 0.980604839292945 1.00503781525921 0.175083815168867
"Gene904" 0 1.00503781525921 1.00503781525921 0.0284429376586835
"Gene910" 0 1.00503781525921 1.00503781525921 0.0387097288368003
"Gene925" -1.00503781525921 1.27200125501788 1.00503781525921 0.265476968914961
"Gene934" 0 1.00503781525921 1.00503781525921 0.0198140831530873
"Gene946" 0 1.00503781525921 1.00503781525921 0.0196904440716708
"Gene954" 1.00503781525921 0 1.00503781525921 0.134277947150405
"Gene961" 0 1.00503781525921 1.00503781525921 0.0197959622830149
"Gene963" 1.00503781525921 0 1.00503781525921 0.126222518914108
"Gene1007" 0 1.00503781525921 1.00503781525921 0.0504779906789855
"Gene1022" 0 1.00503781525921 1.00503781525921 0.0378879459374514
"Gene1040" 1.00503781525921 0 1.00503781525921 0.0261772406455157
"Gene1058" -1.00503781525921 1.00503781525921 1.00503781525921 0.0394007688972988
"Gene1082" 0 1.00503781525921 1.00503781525921 0.0191640673736742
"Gene1096" 0 1.00503781525921 1.00503781525921 0.0653720198036855
"Gene1110" 0 1.00503781525921 1.00503781525921 0.0197843686238275
"Gene1126" 1.00503781525921 0 1.00503781525921 0.0306216637319744
"Gene1127" 1.00503781525921 0 1.00503781525921 0.2546159896289
"Gene1140" 0 1.00503781525921 1.00503781525921 0.0197368421052631
"Gene1141" 1.35735268554113 -1.42841592824985 1.00503781525921 0.249143383502686
"Gene1160" 1.00503781525921 0 1.00503781525921 0.139937794667613
"Gene1164" 1.00503781525921 0 1.00503781525921 0.193907967306806
"Gene1165" 1.00503781525921 0 1.00503781525921 0.0199861836473519
"Gene1197" 1.00503781525921 0 1.00503781525921 0.134030705641049
"Gene1200" 1.00503781525921 0 1.00503781525921 0.00998281222127844
"Gene1226" 0 1.00503781525921 1.00503781525921 0.0586196865819704
"Gene1260" 0 1.00503781525921 1.00503781525921 0.0590298524606897
"Gene1279" 0 1.00503781525921 1.00503781525921 0.0495960347031814
"Gene1280" 1.00503781525921 0 1.00503781525921 0.0261466519180809
"Gene1300" 0 1.00503781525921 1.00503781525921 0.034573431432658
"Gene1318" 1.00503781525921 0 1.00503781525921 0.055
"Gene1343" 1.00503781525921 0 1.00503781525921 0.015
"Gene1359" 1.00503781525921 0 1.00503781525921 0.0595584928615415
"Gene1404" 1.00503781525921 0 1.00503781525921 0.18475668639582
"Gene1412" 1.00503781525921 0 1.00503781525921 0.0788988067462924
"Gene1418" 1.00503781525921 -1.00503781525921 1.00503781525921 0.0199169494020316
"Gene1445" 0 1.00503781525921 1.00503781525921 0.115161032508209
"Gene1451" 1.00503781525921 0 1.00503781525921 0.0198748313056785
"Gene1471" -1.00503781525921 1.00503781525921 1.00503781525921 0.106417482672404
"Gene1484" -1.00503781525921 1.00503781525921 1.00503781525921 0.0198372990261623
"Gene1485" 0 1.00503781525921 1.00503781525921 0.0195285377030967
"Gene1493" -1.00503781525921 1.12788846604611 1.00503781525921 0.0925617413967192
"Gene1507" 1.00503781525921 0 1.00503781525921 0.019911752039261
"Gene1511" 1.00503781525921 0 1.00503781525921 0.0232313703128117
"Gene1515" 1.00503781525921 0 1.00503781525921 0.0247183581914123
"Gene1522" 1.00503781525921 0 1.00503781525921 0.0389545633972534
"Gene1536" 1.00503781525921 0 1.00503781525921 0.0581614564925413
"Gene1539" 0 1.00503781525921 1.00503781525921 0.0532752638597461
"Gene1566" -1.00503781525921 1.00503781525921 1.00503781525921 0.142317130278379
"Gene1571" 0 1.00503781525921 1.00503781525921 0.0327980238302819
"Gene1581" 0 1.00503781525921 1.00503781525921 0.0478622883282546
"Gene1626" 0 1.00503781525921 1.00503781525921 0.14669729614739
"Gene1721" 0 1.00503781525921 1.00503781525921 0.0878318086838203
"Gene1727" -0.00211527437703777 1.34542699761678 1.00503781525921 0.0974884422944834
"Gene1741" 1.00503781525921 0 1.00503781525921 0.322005839004085
"Gene1774" -1.00503781525921 1.34585374303138 1.00503781525921 0.177861122469515
"Gene1776" 0 1.00503781525921 1.00503781525921 0.0760711339079769
"Gene1792" -1.00503781525921 1.00503781525921 1.00503781525921 0.0198121144614015
"Gene1799" 0 1.00503781525921 1.00503781525921 0.019758684717408
"Gene1802" 0 1.00503781525921 1.00503781525921 0.00656172915484149
"Gene1834" 0 1.00503781525921 1.00503781525921 0.212536692145007
"Gene1852" 1.00503781525921 0 1.00503781525921 0.105470588235294
"Gene1865" 1.00503781525921 0 1.00503781525921 0.158056893490931
"Gene1894" 0 1.00503781525921 1.00503781525921 0.0386573426573426
